restaurant_id,manager_id,day_index,overall_rating,felt_smooth,felt_understaffed,felt_chaotic,felt_overstaffed
110,MGR_110,219,2,False,False,True,False
110,MGR_110,220,5,True,False,False,False
110,MGR_110,221,3,False,False,False,False
110,MGR_110,222,3,False,False,False,False
110,MGR_110,223,4,True,False,False,False
110,MGR_110,224,3,False,False,False,False
110,MGR_110,225,2,False,False,True,False
110,MGR_110,226,3,False,False,False,False
110,MGR_110,227,2,False,False,True,False
110,MGR_110,228,2,False,False,True,False
110,MGR_110,229,5,True,False,False,False
110,MGR_110,230,3,False,False,False,True
110,MGR_110,231,1,False,False,True,False
110,MGR_110,232,4,True,False,False,False
110,MGR_110,233,2,False,False,True,False
110,MGR_110,234,3,True,False,False,False
110,MGR_110,235,4,True,False,False,False
110,MGR_110,236,3,False,False,False,False
110,MGR_110,237,3,False,False,False,False
110,MGR_110,238,2,False,False,True,False
110,MGR_110,239,4,False,False,False,False
110,MGR_110,240,4,False,False,False,False
110,MGR_110,241,3,False,False,False,False
110,MGR_110,242,3,False,False,False,True
110,MGR_110,243,3,False,False,False,False
110,MGR_110,244,4,False,False,False,True
110,MGR_110,245,3,False,False,False,False
110,MGR_110,246,4,False,False,False,False
110,MGR_110,247,5,False,False,False,False
110,MGR_110,248,2,False,False,True,False
110,MGR_110,249,3,False,False,False,False
110,MGR_110,250,5,False,False,False,True
110,MGR_110,251,2,False,False,True,False
110,MGR_110,252,3,False,False,False,False
110,MGR_110,253,2,False,False,True,False
110,MGR_110,254,3,True,False,False,False
110,MGR_110,255,2,False,False,True,False
110,MGR_110,256,4,False,False,False,False
110,MGR_110,257,2,False,False,True,False
110,MGR_110,258,3,False,False,False,False
110,MGR_110,259,2,False,False,True,False
110,MGR_110,260,4,True,False,False,False
110,MGR_110,261,3,True,False,False,False
110,MGR_110,262,3,False,False,False,False
110,MGR_110,263,2,False,False,True,False
110,MGR_110,264,2,False,False,True,False
110,MGR_110,265,3,False,False,False,False
110,MGR_110,266,3,False,False,False,False
110,MGR_110,267,2,False,False,True,False
110,MGR_110,268,3,True,False,False,False
110,MGR_110,269,4,True,False,False,False
110,MGR_110,270,2,False,False,True,False
110,MGR_110,271,4,True,False,False,False
110,MGR_110,272,3,False,False,False,True
110,MGR_110,273,2,False,False,True,False
110,MGR_110,274,1,False,False,True,False
110,MGR_110,275,3,False,False,False,False
110,MGR_110,276,2,False,False,True,False
110,MGR_110,277,2,False,False,True,False
110,MGR_110,278,3,False,False,False,False
110,MGR_110,279,2,False,False,True,False
110,MGR_110,280,2,False,False,True,False
110,MGR_110,281,3,False,False,False,False
110,MGR_110,282,2,False,False,True,True
110,MGR_110,283,3,False,False,False,False
110,MGR_110,284,4,True,False,False,False
110,MGR_110,285,2,False,False,True,False
110,MGR_110,286,3,False,False,False,False
110,MGR_110,287,3,False,False,False,False
110,MGR_110,288,3,False,False,False,False
110,MGR_110,289,3,False,False,False,False
110,MGR_110,290,3,False,False,False,False
110,MGR_110,291,2,False,False,True,False
110,MGR_110,292,4,False,False,False,False
110,MGR_110,293,4,False,False,False,False
110,MGR_110,294,2,False,False,True,False
110,MGR_110,295,3,False,False,False,False
110,MGR_110,296,3,False,False,False,False
110,MGR_110,297,3,False,False,False,False
110,MGR_110,298,4,False,False,False,False
110,MGR_110,299,2,False,False,True,False
110,MGR_110,300,4,False,False,False,False
110,MGR_110,301,3,False,False,False,False
110,MGR_110,302,2,False,False,True,False
110,MGR_110,303,4,True,False,False,False
110,MGR_110,304,3,False,False,False,False
110,MGR_110,305,3,False,False,False,False
110,MGR_110,306,5,True,False,False,False
110,MGR_110,307,4,False,False,False,False
110,MGR_110,308,2,False,False,True,False
110,MGR_110,309,3,False,False,False,False
110,MGR_110,310,2,False,False,True,True
110,MGR_110,311,4,False,False,False,False
110,MGR_110,312,5,True,False,False,False
110,MGR_110,313,2,False,False,True,False
110,MGR_110,314,2,False,False,True,False
110,MGR_110,315,4,True,False,False,False
110,MGR_110,316,1,False,False,True,False
110,MGR_110,317,3,False,False,False,False
110,MGR_110,318,3,False,False,False,False
110,MGR_110,319,4,True,False,False,False
110,MGR_110,320,5,True,False,False,False
110,MGR_110,321,4,True,False,False,False
110,MGR_110,322,5,True,False,False,False
110,MGR_110,323,3,False,False,False,False
110,MGR_110,324,3,False,False,False,False
110,MGR_110,325,4,True,False,False,False
110,MGR_110,326,2,False,False,True,False
110,MGR_110,327,1,False,False,True,False
110,MGR_110,328,4,False,False,False,False
110,MGR_110,329,3,True,False,False,False
110,MGR_110,330,3,False,False,False,False
110,MGR_110,331,3,False,False,False,False
110,MGR_110,332,2,False,False,True,False
110,MGR_110,333,1,False,False,True,False
110,MGR_110,334,2,False,False,True,False
110,MGR_110,335,3,False,False,False,True
110,MGR_110,336,5,True,False,False,False
110,MGR_110,337,3,False,False,False,False
110,MGR_110,338,2,False,False,True,False
110,MGR_110,339,5,False,False,False,False
110,MGR_110,340,5,True,False,False,False
110,MGR_110,341,3,False,False,False,False
110,MGR_110,342,3,False,False,False,False
110,MGR_110,343,4,True,False,False,False
110,MGR_110,344,2,False,False,True,False
110,MGR_110,345,2,False,False,True,False
110,MGR_110,346,3,False,False,False,False
110,MGR_110,347,3,True,False,False,False
110,MGR_110,348,5,True,False,False,False
110,MGR_110,349,3,False,False,False,False
110,MGR_110,350,2,False,False,True,False
110,MGR_110,351,4,False,False,False,False
110,MGR_110,352,3,False,False,False,False
110,MGR_110,353,2,False,False,True,False
110,MGR_110,354,3,False,False,False,False
110,MGR_110,355,2,False,False,True,False
110,MGR_110,356,4,True,False,False,False
110,MGR_110,357,3,False,False,False,False
110,MGR_110,358,3,False,False,False,False
110,MGR_110,359,3,False,False,False,False
110,MGR_110,360,3,False,False,False,False
110,MGR_110,361,3,False,False,False,False
110,MGR_110,362,5,True,False,False,False
110,MGR_110,363,3,False,False,False,False
110,MGR_110,364,1,False,False,True,False
111,MGR_111,1,4,False,False,False,False
111,MGR_111,2,3,False,False,False,False
111,MGR_111,3,4,True,False,False,False
111,MGR_111,4,3,False,False,False,False
111,MGR_111,5,4,True,False,False,False
111,MGR_111,6,4,True,False,False,False
111,MGR_111,7,4,True,False,False,False
111,MGR_111,8,3,False,False,False,False
111,MGR_111,10,4,True,False,False,False
111,MGR_111,11,3,False,False,False,False
111,MGR_111,12,4,True,False,False,False
111,MGR_111,13,3,False,False,False,False
111,MGR_111,14,4,True,False,False,False
111,MGR_111,15,3,False,False,False,False
111,MGR_111,16,3,False,False,False,False
111,MGR_111,17,5,True,False,False,False
111,MGR_111,18,3,False,False,False,False
111,MGR_111,19,3,False,False,False,False
111,MGR_111,20,4,True,False,False,False
111,MGR_111,21,4,True,False,False,False
111,MGR_111,22,3,False,False,False,False
111,MGR_111,23,4,True,False,False,False
111,MGR_111,24,4,True,False,False,False
111,MGR_111,25,4,False,False,False,False
111,MGR_111,26,4,False,False,False,False
111,MGR_111,27,4,False,False,False,False
111,MGR_111,30,4,True,False,False,False
111,MGR_111,31,4,True,False,False,False
111,MGR_111,32,4,True,False,False,False
111,MGR_111,33,3,False,False,False,True
111,MGR_111,34,4,True,False,False,False
111,MGR_111,35,4,True,False,False,False
111,MGR_111,36,4,True,False,False,False
111,MGR_111,37,3,True,False,False,False
111,MGR_111,38,3,False,False,False,False
111,MGR_111,39,4,True,False,False,False
111,MGR_111,40,3,False,False,False,False
111,MGR_111,41,3,False,False,False,False
111,MGR_111,42,3,False,False,False,False
111,MGR_111,43,4,False,False,False,False
111,MGR_111,44,3,True,False,False,False
111,MGR_111,45,3,False,False,False,False
111,MGR_111,46,3,False,False,False,True
111,MGR_111,47,3,False,False,False,False
111,MGR_111,48,4,False,False,False,False
111,MGR_111,49,3,False,False,False,False
111,MGR_111,50,4,True,False,False,False
111,MGR_111,51,4,True,False,False,False
111,MGR_111,52,4,True,False,False,False
111,MGR_111,53,4,True,False,False,False
111,MGR_111,54,3,True,False,False,False
111,MGR_111,55,4,True,False,False,False
111,MGR_111,56,4,True,False,False,False
111,MGR_111,57,4,True,False,False,False
111,MGR_111,58,4,True,False,False,False
111,MGR_111,59,4,True,False,False,False
111,MGR_111,60,3,False,False,False,False
111,MGR_111,61,4,False,False,False,False
111,MGR_111,62,4,True,False,False,False
111,MGR_111,63,4,True,False,False,False
111,MGR_111,64,4,True,False,False,False
111,MGR_111,65,4,False,False,False,False
111,MGR_111,66,4,False,False,False,True
111,MGR_111,67,4,True,False,False,False
111,MGR_111,68,4,True,False,False,False
111,MGR_111,69,4,True,False,False,False
111,MGR_111,70,4,True,False,False,False
111,MGR_111,71,3,False,False,False,False
111,MGR_111,72,4,True,False,False,False
111,MGR_111,73,3,False,False,False,False
111,MGR_111,74,3,False,False,False,False
111,MGR_111,75,4,True,False,False,False
111,MGR_111,76,4,True,False,False,False
111,MGR_111,77,3,False,False,False,False
111,MGR_111,78,3,True,False,False,False
111,MGR_111,79,4,False,False,False,False
111,MGR_111,80,4,True,False,False,False
111,MGR_111,81,4,False,False,False,False
111,MGR_111,82,3,False,False,False,False
111,MGR_111,83,3,False,False,False,False
111,MGR_111,84,4,True,False,False,False
111,MGR_111,85,4,True,False,False,False
111,MGR_111,86,3,False,False,False,False
111,MGR_111,87,4,False,False,False,False
111,MGR_111,88,3,False,False,False,False
111,MGR_111,89,4,True,False,False,False
111,MGR_111,90,4,True,False,False,False
111,MGR_111,91,3,False,False,False,False
111,MGR_111,92,4,True,False,False,False
111,MGR_111,93,3,False,False,False,False
111,MGR_111,95,3,False,False,False,False
111,MGR_111,96,3,False,False,False,False
111,MGR_111,97,3,False,False,False,False
111,MGR_111,99,3,False,False,False,False
111,MGR_111,100,4,False,False,False,False
111,MGR_111,101,4,True,False,False,False
111,MGR_111,102,3,False,False,False,False
111,MGR_111,103,3,False,False,False,False
111,MGR_111,104,4,True,False,False,False
111,MGR_111,105,4,True,False,False,False
111,MGR_111,106,2,False,False,True,False
111,MGR_111,107,4,True,False,False,False
111,MGR_111,108,4,True,False,False,False
111,MGR_111,109,3,False,False,False,False
111,MGR_111,110,3,False,False,False,False
111,MGR_111,112,3,False,False,False,False
111,MGR_111,113,3,False,False,False,False
111,MGR_111,114,3,False,False,False,False
111,MGR_111,115,3,False,False,False,False
111,MGR_111,116,3,False,False,False,False
111,MGR_111,117,3,False,False,False,False
111,MGR_111,118,4,True,False,False,False
111,MGR_111,119,4,False,False,False,True
111,MGR_111,120,3,False,False,False,False
111,MGR_111,121,3,False,False,False,False
111,MGR_111,122,4,True,False,False,False
111,MGR_111,123,4,False,False,False,False
111,MGR_111,124,4,True,False,False,False
111,MGR_111,125,3,True,False,False,False
111,MGR_111,126,4,True,False,False,False
111,MGR_111,127,4,False,False,False,False
111,MGR_111,128,4,False,False,False,False
111,MGR_111,129,3,False,False,False,False
111,MGR_111,130,4,True,False,False,False
111,MGR_111,131,3,False,False,False,False
111,MGR_111,132,3,True,False,False,False
111,MGR_111,133,4,False,False,False,False
111,MGR_111,134,4,True,False,False,False
111,MGR_111,135,4,False,False,False,False
111,MGR_111,137,3,False,False,False,False
111,MGR_111,138,4,False,False,False,False
111,MGR_111,139,3,False,False,False,False
111,MGR_111,140,4,True,False,False,False
111,MGR_111,141,4,True,False,False,False
111,MGR_111,142,3,True,False,False,False
111,MGR_111,143,4,True,False,False,False
111,MGR_111,144,4,True,False,False,False
111,MGR_111,145,4,True,False,False,False
111,MGR_111,146,4,True,False,False,False
111,MGR_111,147,3,False,False,False,False
111,MGR_111,148,4,True,False,False,False
111,MGR_111,149,4,True,False,False,False
111,MGR_111,150,5,True,False,False,False
111,MGR_111,151,4,True,False,False,False
111,MGR_111,152,3,False,False,False,False
111,MGR_111,153,4,False,False,False,False
111,MGR_111,154,4,True,False,False,False
111,MGR_111,155,4,False,False,False,False
111,MGR_111,156,4,False,False,False,False
111,MGR_111,157,3,False,False,False,False
111,MGR_111,158,3,False,False,False,False
111,MGR_111,159,4,True,False,False,False
111,MGR_111,160,5,True,False,False,False
111,MGR_111,161,3,False,False,False,False
111,MGR_111,163,3,False,False,False,False
111,MGR_111,164,2,False,False,True,False
111,MGR_111,165,4,True,False,False,False
111,MGR_111,166,4,True,False,False,False
111,MGR_111,167,3,False,False,False,False
111,MGR_111,168,4,False,False,False,False
111,MGR_111,169,3,False,False,False,False
111,MGR_111,170,4,True,False,False,False
111,MGR_111,171,4,True,False,False,False
111,MGR_111,172,4,True,False,False,False
111,MGR_111,173,3,False,False,False,False
111,MGR_111,174,3,False,False,False,False
111,MGR_111,175,4,False,False,False,False
111,MGR_111,176,3,False,False,False,False
111,MGR_111,177,4,True,False,False,False
111,MGR_111,178,4,False,False,False,False
111,MGR_111,179,4,True,False,False,False
111,MGR_111,180,3,False,False,False,False
111,MGR_111,182,3,False,False,False,False
111,MGR_111,183,3,False,False,False,False
111,MGR_111,184,4,False,False,False,False
111,MGR_111,185,4,False,False,False,False
111,MGR_111,186,3,False,False,False,False
111,MGR_111,187,4,True,False,False,False
111,MGR_111,188,4,False,False,False,False
111,MGR_111,189,3,False,False,False,False
111,MGR_111,190,3,False,False,False,False
111,MGR_111,191,4,True,False,False,False
111,MGR_111,192,4,False,False,False,False
111,MGR_111,193,3,False,False,False,False
111,MGR_111,194,4,True,False,False,False
111,MGR_111,195,4,True,False,False,False
111,MGR_111,196,3,False,False,False,False
111,MGR_111,197,3,False,False,False,False
111,MGR_111,198,3,False,False,False,False
111,MGR_111,199,3,False,False,False,False
111,MGR_111,200,3,False,False,False,False
111,MGR_111,201,3,True,False,False,False
111,MGR_111,203,3,False,False,False,False
111,MGR_111,204,3,False,False,True,False
111,MGR_111,205,4,False,False,False,False
111,MGR_111,206,3,False,False,False,False
111,MGR_111,208,3,False,False,False,False
111,MGR_111,209,3,False,False,False,False
111,MGR_111,210,4,False,False,False,False
111,MGR_111,211,3,False,False,False,False
111,MGR_111,212,3,False,False,False,False
111,MGR_111,213,4,False,False,False,False
111,MGR_111,214,4,True,False,False,False
111,MGR_111,215,3,False,False,False,False
111,MGR_111,216,4,True,False,False,False
111,MGR_111,217,3,False,False,False,False
111,MGR_111,218,4,False,False,False,True
111,MGR_111,219,3,False,False,False,False
111,MGR_111,220,3,False,False,False,False
111,MGR_111,221,4,True,False,False,False
111,MGR_111,222,3,False,False,False,False
111,MGR_111,223,3,False,False,False,False
111,MGR_111,224,4,True,False,False,True
111,MGR_111,225,3,False,False,False,False
111,MGR_111,226,4,True,False,False,False
111,MGR_111,227,3,False,False,False,False
111,MGR_111,228,3,False,False,False,False
111,MGR_111,229,4,False,False,False,False
111,MGR_111,230,3,True,False,False,False
111,MGR_111,231,3,False,False,False,False
111,MGR_111,232,4,True,False,False,False
111,MGR_111,233,4,True,False,False,False
111,MGR_111,234,4,False,False,False,False
111,MGR_111,235,4,True,False,False,False
111,MGR_111,236,3,True,False,False,False
111,MGR_111,237,4,True,False,False,False
111,MGR_111,238,4,False,False,False,False
111,MGR_111,239,3,False,False,False,False
111,MGR_111,240,4,True,False,False,False
111,MGR_111,241,3,False,False,False,False
111,MGR_111,242,3,False,False,False,False
111,MGR_111,243,4,True,False,False,False
111,MGR_111,244,4,True,False,False,False
111,MGR_111,245,3,False,False,False,False
111,MGR_111,247,3,False,False,False,False
111,MGR_111,248,2,False,False,True,False
111,MGR_111,250,3,False,False,False,False
111,MGR_111,251,3,False,False,False,False
111,MGR_111,252,3,False,False,False,False
111,MGR_111,253,3,False,False,False,False
111,MGR_111,255,3,False,False,False,False
111,MGR_111,256,3,False,False,False,False
111,MGR_111,257,4,False,False,False,False
111,MGR_111,258,3,False,False,False,False
111,MGR_111,259,3,False,False,False,False
111,MGR_111,260,3,False,False,False,False
111,MGR_111,261,3,False,False,False,False
111,MGR_111,263,4,True,False,False,False
111,MGR_111,264,3,False,False,False,False
111,MGR_111,265,3,False,False,False,False
111,MGR_111,266,4,True,False,False,False
111,MGR_111,267,4,True,False,False,False
111,MGR_111,268,4,False,False,False,False
111,MGR_111,269,3,True,False,False,False
111,MGR_111,270,4,True,False,False,False
111,MGR_111,271,4,False,False,False,False
111,MGR_111,272,3,False,False,False,False
111,MGR_111,273,4,True,False,False,False
111,MGR_111,274,3,False,False,False,False
111,MGR_111,275,4,True,False,False,False
111,MGR_111,276,4,True,False,False,False
111,MGR_111,277,3,False,False,False,False
111,MGR_111,279,3,False,False,False,False
111,MGR_111,280,3,False,False,False,False
111,MGR_111,281,3,False,False,False,False
111,MGR_111,282,3,False,False,False,True
111,MGR_111,283,3,False,False,False,False
111,MGR_111,284,4,False,False,False,False
111,MGR_111,285,3,False,False,False,False
111,MGR_111,286,3,False,False,False,False
111,MGR_111,287,4,False,False,False,False
111,MGR_111,288,3,False,False,False,False
111,MGR_111,289,4,True,False,False,False
111,MGR_111,290,4,True,False,False,False
111,MGR_111,291,4,True,False,False,False
111,MGR_111,292,4,False,False,False,False
111,MGR_111,293,4,False,False,False,False
111,MGR_111,294,3,False,False,False,False
111,MGR_111,295,4,False,False,False,False
111,MGR_111,296,3,False,False,False,False
111,MGR_111,297,3,False,False,False,False
111,MGR_111,298,4,True,False,False,False
111,MGR_111,299,4,False,False,False,False
111,MGR_111,300,3,False,False,False,False
111,MGR_111,301,4,True,False,False,False
111,MGR_111,302,3,False,False,False,False
111,MGR_111,303,3,False,False,False,False
111,MGR_111,304,3,False,False,False,False
111,MGR_111,305,4,True,False,False,False
111,MGR_111,306,3,False,False,False,False
111,MGR_111,307,4,True,False,False,False
111,MGR_111,308,4,True,False,False,False
111,MGR_111,309,4,True,False,False,False
111,MGR_111,310,3,False,False,False,False
111,MGR_111,311,4,True,False,False,False
111,MGR_111,312,3,False,False,False,False
111,MGR_111,313,3,False,False,False,False
111,MGR_111,314,3,False,False,False,False
111,MGR_111,315,4,True,False,False,False
111,MGR_111,316,3,False,False,False,False
111,MGR_111,317,3,False,False,False,False
111,MGR_111,318,4,True,False,False,False
111,MGR_111,319,3,True,False,False,False
111,MGR_111,322,3,True,False,False,False
111,MGR_111,323,4,True,False,False,False
111,MGR_111,324,3,True,False,False,False
111,MGR_111,325,3,False,False,False,False
111,MGR_111,326,4,True,False,False,False
111,MGR_111,327,3,False,False,False,False
111,MGR_111,328,4,False,False,False,False
111,MGR_111,329,4,False,False,False,False
111,MGR_111,330,4,False,False,False,False
111,MGR_111,331,4,True,False,False,False
111,MGR_111,332,3,False,False,False,False
111,MGR_111,333,4,False,False,False,False
111,MGR_111,334,4,True,False,False,False
111,MGR_111,335,3,False,False,False,False
111,MGR_111,336,3,False,False,False,False
111,MGR_111,337,4,False,False,False,False
111,MGR_111,338,4,False,False,False,False
111,MGR_111,340,4,True,False,False,False
111,MGR_111,341,4,True,False,False,True
111,MGR_111,342,4,False,False,False,False
111,MGR_111,343,4,True,False,False,False
111,MGR_111,344,3,False,False,False,False
111,MGR_111,345,3,False,False,False,False
111,MGR_111,346,3,True,False,False,False
111,MGR_111,347,3,False,False,False,False
111,MGR_111,348,3,False,False,False,False
111,MGR_111,349,4,False,False,False,False
111,MGR_111,350,3,False,False,False,False
111,MGR_111,351,4,True,False,False,False
111,MGR_111,352,4,True,False,False,False
111,MGR_111,353,3,False,False,False,False
111,MGR_111,354,3,False,False,False,False
111,MGR_111,355,4,False,False,False,False
111,MGR_111,356,4,True,False,False,False
111,MGR_111,357,3,False,False,False,False
111,MGR_111,358,4,False,False,False,True
111,MGR_111,359,3,False,False,False,False
111,MGR_111,360,3,False,False,False,False
111,MGR_111,361,4,True,False,False,False
111,MGR_111,362,3,False,False,False,False
111,MGR_111,364,3,False,False,False,False
112,MGR_112,2,3,False,False,False,False
112,MGR_112,3,1,False,False,False,False
112,MGR_112,6,4,False,False,False,False
112,MGR_112,7,1,False,False,False,False
112,MGR_112,9,2,False,False,True,False
112,MGR_112,11,4,False,False,False,False
112,MGR_112,12,3,False,False,False,False
112,MGR_112,14,5,True,False,False,False
112,MGR_112,16,2,False,False,False,False
112,MGR_112,17,3,False,False,False,False
112,MGR_112,18,3,True,False,False,False
112,MGR_112,20,2,False,False,False,False
112,MGR_112,22,3,False,False,False,False
112,MGR_112,23,2,False,False,True,True
112,MGR_112,24,2,False,False,False,False
112,MGR_112,25,2,False,False,False,False
112,MGR_112,29,3,False,False,False,False
112,MGR_112,30,5,False,False,False,True
112,MGR_112,31,2,False,False,False,False
112,MGR_112,35,3,False,False,False,False
112,MGR_112,36,4,True,False,False,False
112,MGR_112,37,4,True,False,False,False
112,MGR_112,38,3,True,False,False,True
112,MGR_112,39,3,False,False,False,False
112,MGR_112,43,3,False,False,False,False
112,MGR_112,45,1,False,False,False,False
112,MGR_112,47,2,False,False,False,False
112,MGR_112,48,3,False,False,False,False
112,MGR_112,49,3,False,False,False,False
112,MGR_112,50,3,False,False,False,False
112,MGR_112,51,1,False,False,False,False
112,MGR_112,55,3,False,False,False,False
112,MGR_112,56,3,False,False,False,False
112,MGR_112,58,4,True,False,False,False
112,MGR_112,59,1,False,False,True,True
112,MGR_112,60,2,False,False,True,False
112,MGR_112,62,3,False,False,False,False
112,MGR_112,64,4,True,False,False,False
112,MGR_112,65,4,True,False,False,False
112,MGR_112,67,5,True,False,False,False
112,MGR_112,68,2,False,False,False,False
112,MGR_112,72,2,False,False,False,False
112,MGR_112,73,1,False,False,False,False
112,MGR_112,75,2,False,False,False,False
112,MGR_112,77,4,False,False,False,False
112,MGR_112,78,3,False,False,False,True
112,MGR_112,79,3,False,False,False,False
112,MGR_112,81,5,True,False,False,False
112,MGR_112,82,4,False,False,False,False
112,MGR_112,83,3,False,False,False,False
112,MGR_112,84,4,False,False,False,False
112,MGR_112,85,3,False,False,False,False
112,MGR_112,86,4,False,False,False,False
112,MGR_112,90,3,True,False,False,False
112,MGR_112,91,2,False,False,False,False
112,MGR_112,92,3,False,False,False,False
112,MGR_112,93,5,False,False,False,False
112,MGR_112,94,3,False,False,False,False
112,MGR_112,96,5,False,False,False,False
112,MGR_112,97,1,False,False,False,False
112,MGR_112,101,3,False,False,False,False
112,MGR_112,102,2,False,False,False,False
112,MGR_112,103,3,True,False,False,False
112,MGR_112,104,1,False,False,False,False
112,MGR_112,105,2,False,False,False,False
112,MGR_112,106,5,False,False,False,False
112,MGR_112,110,4,False,False,False,False
112,MGR_112,111,2,False,False,False,False
112,MGR_112,114,4,False,False,False,False
112,MGR_112,115,5,False,False,False,False
112,MGR_112,116,4,True,False,False,False
112,MGR_112,118,4,False,False,False,False
112,MGR_112,119,4,True,False,False,False
112,MGR_112,120,2,False,False,False,False
112,MGR_112,121,4,False,False,False,False
112,MGR_112,122,1,False,False,False,False
112,MGR_112,123,4,False,False,False,True
112,MGR_112,124,3,False,False,False,False
112,MGR_112,125,4,True,False,False,False
112,MGR_112,127,4,False,False,False,False
112,MGR_112,128,3,False,False,False,False
112,MGR_112,130,2,False,False,False,False
112,MGR_112,131,2,False,False,False,False
112,MGR_112,132,3,False,False,False,False
112,MGR_112,134,3,False,False,False,False
112,MGR_112,135,5,True,False,False,False
112,MGR_112,136,4,True,False,False,False
112,MGR_112,138,4,True,False,False,False
112,MGR_112,140,4,False,False,False,False
112,MGR_112,141,5,False,False,False,False
112,MGR_112,143,1,False,False,False,True
112,MGR_112,145,2,False,False,False,False
112,MGR_112,146,5,False,False,False,False
112,MGR_112,147,5,False,False,False,False
112,MGR_112,148,3,False,False,False,False
112,MGR_112,149,5,False,False,False,True
112,MGR_112,150,3,False,False,False,False
112,MGR_112,152,3,False,False,False,False
112,MGR_112,155,3,False,False,False,False
112,MGR_112,156,4,False,False,False,False
112,MGR_112,157,3,False,False,False,False
112,MGR_112,158,4,True,False,False,False
112,MGR_112,159,5,False,False,False,False
112,MGR_112,160,1,False,False,False,False
112,MGR_112,161,2,False,False,False,False
112,MGR_112,162,3,False,False,False,False
112,MGR_112,163,4,False,False,False,False
112,MGR_112,164,5,True,False,False,False
112,MGR_112,166,4,True,False,False,False
112,MGR_112,168,4,False,False,False,False
112,MGR_112,169,4,True,False,False,False
112,MGR_112,170,4,False,False,False,False
112,MGR_112,171,3,False,False,False,False
112,MGR_112,176,3,False,False,False,False
112,MGR_112,177,4,True,False,False,False
112,MGR_112,178,2,False,False,False,False
112,MGR_112,179,3,False,False,False,False
112,MGR_112,180,5,True,False,False,False
112,MGR_112,183,3,False,False,False,False
112,MGR_112,186,3,True,False,False,False
112,MGR_112,187,4,True,False,False,False
112,MGR_112,191,4,False,False,False,False
112,MGR_112,195,4,False,False,False,False
112,MGR_112,197,3,True,False,False,False
112,MGR_112,198,4,True,False,False,False
112,MGR_112,199,4,False,False,False,False
112,MGR_112,200,4,True,False,False,False
112,MGR_112,201,5,True,False,False,False
112,MGR_112,203,4,True,False,False,False
112,MGR_112,204,4,False,False,False,False
112,MGR_112,205,2,False,False,False,False
112,MGR_112,206,3,False,False,False,False
112,MGR_112,207,2,False,False,False,False
112,MGR_112,209,2,False,False,False,False
112,MGR_112,211,3,False,False,False,False
112,MGR_112,213,4,False,False,False,False
112,MGR_112,215,5,False,False,False,False
112,MGR_112,216,1,False,False,False,False
112,MGR_112,217,3,False,False,False,False
112,MGR_112,218,4,False,False,False,False
112,MGR_112,219,5,True,False,False,False
112,MGR_112,220,4,False,False,False,False
112,MGR_112,225,5,False,False,False,False
112,MGR_112,228,4,True,False,False,False
112,MGR_112,230,4,True,False,False,False
112,MGR_112,231,3,False,False,False,False
112,MGR_112,234,5,True,False,False,False
112,MGR_112,235,2,False,False,False,False
112,MGR_112,236,3,False,False,False,False
112,MGR_112,237,3,False,False,False,False
112,MGR_112,238,2,False,False,False,False
112,MGR_112,239,1,False,False,False,False
112,MGR_112,240,2,False,False,False,False
112,MGR_112,241,5,False,False,False,False
112,MGR_112,242,1,False,False,False,True
112,MGR_112,243,3,False,False,False,False
112,MGR_112,245,5,True,False,False,False
112,MGR_112,248,2,False,False,True,False
112,MGR_112,249,4,True,False,False,False
112,MGR_112,251,3,False,False,False,False
112,MGR_112,252,1,False,False,False,False
112,MGR_112,253,3,True,False,False,False
112,MGR_112,254,5,False,False,False,False
112,MGR_112,255,4,False,False,False,False
112,MGR_112,256,1,False,False,False,False
112,MGR_112,257,5,False,False,False,False
112,MGR_112,258,4,True,False,False,False
112,MGR_112,259,3,False,False,False,False
112,MGR_112,261,3,False,False,False,False
112,MGR_112,263,5,False,False,False,False
112,MGR_112,264,1,False,False,False,False
112,MGR_112,265,3,False,False,False,False
112,MGR_112,266,5,False,False,False,False
112,MGR_112,267,5,True,False,False,False
112,MGR_112,268,2,False,False,False,False
112,MGR_112,269,2,False,False,False,False
112,MGR_112,272,4,False,False,False,False
112,MGR_112,274,3,False,False,False,False
112,MGR_112,275,3,True,False,False,False
112,MGR_112,276,3,False,False,False,False
112,MGR_112,277,4,False,False,False,False
112,MGR_112,281,1,False,False,False,False
112,MGR_112,285,4,False,False,False,False
112,MGR_112,286,4,False,False,False,False
112,MGR_112,287,1,False,False,False,False
112,MGR_112,288,4,False,False,False,False
112,MGR_112,289,2,False,False,False,False
112,MGR_112,290,2,False,False,False,True
112,MGR_112,292,1,False,False,False,False
112,MGR_112,293,3,False,False,False,False
112,MGR_112,294,3,False,False,False,False
112,MGR_112,295,4,False,False,False,False
112,MGR_112,296,3,False,False,False,False
112,MGR_112,297,3,False,False,False,False
112,MGR_112,298,3,False,False,False,False
112,MGR_112,299,2,False,False,False,False
112,MGR_112,300,4,False,False,False,False
112,MGR_112,303,3,False,False,False,False
112,MGR_112,304,4,True,False,False,False
112,MGR_112,310,5,False,False,False,False
112,MGR_112,311,2,False,False,True,False
112,MGR_112,313,3,False,False,False,False
112,MGR_112,314,4,True,False,False,False
112,MGR_112,317,5,True,False,False,False
112,MGR_112,318,2,False,False,False,False
112,MGR_112,319,3,False,False,False,False
112,MGR_112,320,2,False,False,False,False
